MainTab,SubTab,Branch,TalentName,LogicalTalentID,LogicalTalentName,LogicalRank,LogicalGroupingEvidence,NodeID,Rank,MaxRank,Cost,PointCurrency,RawLevelUpCostValue,CostConfidence,RequiredLevel,ParentNodeID,RelationScope,ProgressionDepth,VisualRow,VisualColumn,NodeOffset,EffectType,RawValue,DisplayedValue,MarginalGain,CumulativeGain,Unit,BuffID,AbilityID,Confidence
GSSkillTree,Épée,Cœur d'acier,Défense augmentée 1/3,node:2150403,Défense augmentée,1,RAW_NODE_ONLY,2150403,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2150302,NODE,3,4,4,"[0,0,0]",ArmFR,100,1%,1%,1%,%,200000005,,FORTEMENT PROBABLE
GSSkillTree,Épée,Cœur d'acier,Défense augmentée 2/3,node:2150403,Défense augmentée,2,RAW_NODE_ONLY,2150403,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2150302,NODE,3,4,4,"[0,0,0]",ArmFR,100,1%,1%,2%,%,200000005,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Cœur d'acier,Défense augmentée 3/3,node:2150403,Défense augmentée,3,RAW_NODE_ONLY,2150403,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2150302,NODE,3,4,4,"[0,0,0]",ArmFR,100,1%,1%,3%,%,200000005,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Cœur d'acier,Cœur d'acier,node:2150502,Cœur d'acier,1,RAW_NODE_ONLY,2150502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2150401,2150403",NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000302],[200000302],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000006,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Cœur d'acier,Affrontement frontal,node:2150602,Affrontement frontal,1,RAW_NODE_ONLY,2150602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2150502,NODE,5,6,3,"[0,0,0]",TriggeredBuff,[200000349],[200000349],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000348,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Résistance à la lame,Hausse des dégâts de compétence à l'épée 1/3,node:2151102,Hausse des dégâts de compétence à l'épée,1,RAW_NODE_ONLY,2151102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,2,2,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000007,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Résistance à la lame,Hausse des dégâts de compétence à l'épée 2/3,node:2151102,Hausse des dégâts de compétence à l'épée,2,RAW_NODE_ONLY,2151102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,2,2,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000007,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Hausse des dégâts de compétence à l'épée 3/3,node:2151102,Hausse des dégâts de compétence à l'épée,3,RAW_NODE_ONLY,2151102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,2,2,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000007,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Épée gardienne,node:2151201,Épée gardienne,1,RAW_NODE_ONLY,2151201,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2151102,NODE,1,2,2,"[0,0,0]",TriggeredBuff,[200000305],[200000305],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000008,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Résistance à la lame,Attaquer et bloquer,node:2151203,Attaquer et bloquer,1,RAW_NODE_ONLY,2151203,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2151102,NODE,1,2,4,"[0,0,0]",TriggeredBuff,[200000304],[200000304],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000009,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Résistance à la lame,Précision augmentée 1/3,node:2151302,Précision augmentée,1,RAW_NODE_ONLY,2151302,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,"2151201,2151203",NODE,2,3,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,0.5%,%,200000010,,FORTEMENT PROBABLE
GSSkillTree,Épée,Résistance à la lame,Précision augmentée 2/3,node:2151302,Précision augmentée,2,RAW_NODE_ONLY,2151302,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,"2151201,2151203",NODE,2,3,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1%,%,200000010,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Précision augmentée 3/3,node:2151302,Précision augmentée,3,RAW_NODE_ONLY,2151302,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,"2151201,2151203",NODE,2,3,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1.5%,%,200000010,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Pénétration de défense augmentée 1/3,node:2151402,Pénétration de défense augmentée,1,RAW_NODE_ONLY,2151402,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2151302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.25%,%,200000011,,FORTEMENT PROBABLE
GSSkillTree,Épée,Résistance à la lame,Pénétration de défense augmentée 2/3,node:2151402,Pénétration de défense augmentée,2,RAW_NODE_ONLY,2151402,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2151302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.5%,%,200000011,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Pénétration de défense augmentée 3/3,node:2151402,Pénétration de défense augmentée,3,RAW_NODE_ONLY,2151402,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2151302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.75%,%,200000011,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Épée,Résistance à la lame,Lancement de contre-attaque,node:2151502,Lancement de contre-attaque,1,RAW_NODE_ONLY,2151502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2151402,NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000336],[200000336],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000012,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Épée,Résistance à la lame,Frappe maîtrisée,node:2151602,Frappe maîtrisée,1,RAW_NODE_ONLY,2151602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2151502,NODE,5,6,3,"[0,0,0]",TriggeredBuff,[200000351],[200000351],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000350,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 1/3,node:2252101,Taux de coup critique augmenté,1,RAW_NODE_ONLY,2252101,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.25%,%,200000013,,FORTEMENT PROBABLE
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 2/3,node:2252101,Taux de coup critique augmenté,2,RAW_NODE_ONLY,2252101,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.5%,%,200000013,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 3/3,node:2252101,Taux de coup critique augmenté,3,RAW_NODE_ONLY,2252101,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.75%,%,200000013,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 1/3,node:2252103,Dégâts de coup critique augmentés,1,RAW_NODE_ONLY,2252103,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.25%,%,200000014,,FORTEMENT PROBABLE
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 2/3,node:2252103,Dégâts de coup critique augmentés,2,RAW_NODE_ONLY,2252103,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.5%,%,200000014,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 3/3,node:2252103,Dégâts de coup critique augmentés,3,RAW_NODE_ONLY,2252103,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.75%,%,200000014,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Plaie mortelle,node:2252202,Plaie mortelle,1,RAW_NODE_ONLY,2252202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2252101,2252103",NODE,1,2,3,"[0,0,0]",TriggeredBuff,[200000306],[200000306],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000015,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 1/3,node:2252301,Taux de coup critique augmenté,1,RAW_NODE_ONLY,2252301,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2252202,NODE,2,3,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.25%,%,200000016,,FORTEMENT PROBABLE
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 2/3,node:2252301,Taux de coup critique augmenté,2,RAW_NODE_ONLY,2252301,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2252202,NODE,2,3,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.5%,%,200000016,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Taux de coup critique augmenté 3/3,node:2252301,Taux de coup critique augmenté,3,RAW_NODE_ONLY,2252301,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2252202,NODE,2,3,2,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.75%,%,200000016,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 1/3,node:2252303,Dégâts de coup critique augmentés,1,RAW_NODE_ONLY,2252303,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2252202,NODE,2,3,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.25%,%,200000017,,FORTEMENT PROBABLE
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 2/3,node:2252303,Dégâts de coup critique augmentés,2,RAW_NODE_ONLY,2252303,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2252202,NODE,2,3,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.5%,%,200000017,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Dégâts de coup critique augmentés 3/3,node:2252303,Dégâts de coup critique augmentés,3,RAW_NODE_ONLY,2252303,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2252202,NODE,2,3,4,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.75%,%,200000017,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Dague,Plaie mortelle,Amplification de la douleur,node:2252401,Amplification de la douleur,1,RAW_NODE_ONLY,2252401,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2252301,NODE,3,4,2,"[0,0,0]",IncreaseDamageByTargetBuff,300,3%,3%,3%,%,200000018,,FORTEMENT PROBABLE
GSSkillTree,Dague,Plaie mortelle,Approche violente,node:2252403,Approche violente,1,RAW_NODE_ONLY,2252403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2252303,NODE,3,4,4,"[0,0,0]",EnhanceSkillDamage,1500,1500,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000019,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Plaie mortelle,Frappe préparée,node:2252502,Frappe préparée,1,RAW_NODE_ONLY,2252502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2252401,2252403",NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000353],[200000353],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000352,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Dégâts de compétence à la dague augmentés 1/3,node:2253101,Dégâts de compétence à la dague augmentés,1,RAW_NODE_ONLY,2253101,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000020,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Dégâts de compétence à la dague augmentés 2/3,node:2253101,Dégâts de compétence à la dague augmentés,2,RAW_NODE_ONLY,2253101,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000020,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Dague,Éviction,Dégâts de compétence à la dague augmentés 3/3,node:2253101,Dégâts de compétence à la dague augmentés,3,RAW_NODE_ONLY,2253101,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000020,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Dague,Éviction,Dégâts des attaques dans le dos augmentés 1/3,node:2253103,Dégâts des attaques dans le dos augmentés,1,RAW_NODE_ONLY,2253103,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,4,"[0,0,0]",EnhanceBackDamage,150,150,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000021,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Dégâts des attaques dans le dos augmentés 2/3,node:2253103,Dégâts des attaques dans le dos augmentés,2,RAW_NODE_ONLY,2253103,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",EnhanceBackDamage,150,150,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000021,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Dague,Éviction,Dégâts des attaques dans le dos augmentés 3/3,node:2253103,Dégâts des attaques dans le dos augmentés,3,RAW_NODE_ONLY,2253103,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",EnhanceBackDamage,150,150,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000021,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Dague,Éviction,Attaque en embuscade,node:2253202,Attaque en embuscade,1,RAW_NODE_ONLY,2253202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2253101,2253103",NODE,1,2,3,"[0,0,0]",EnhanceSkillDamage,-300,-300,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000022,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Attaque en embuscade,node:2253202,Attaque en embuscade,1,RAW_NODE_ONLY,2253202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2253101,2253103",NODE,1,2,3,"[0,0,0]",EnhanceBackDamage,750,750,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000022,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Dégâts de Foulée de l'ombre augmentés,node:2253302,Dégâts de Foulée de l'ombre augmentés,1,RAW_NODE_ONLY,2253302,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2253202,NODE,2,3,3,"[0,0,0]",EnhanceSkillDamage,1500,1500,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000023,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Frappe de l'ombre,node:2253401,Frappe de l'ombre,1,RAW_NODE_ONLY,2253401,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2253302,NODE,3,4,2,"[0,0,0]",TriggeredBuff,[200000307],[200000307],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000024,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Faille de l'ombre,node:2253403,Faille de l'ombre,1,RAW_NODE_ONLY,2253403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2253302,NODE,3,4,4,"[0,0,0]",TriggeredBuff,[200000308],[200000308],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000025,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Dague,Éviction,Coup dans le dos,node:2253502,Coup dans le dos,1,RAW_NODE_ONLY,2253502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2253401,2253403",NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000355],[200000355],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000354,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée concentrée,Dégâts de compétence à l'arc augmentés 1/3,node:2254103,Dégâts de compétence à l'arc augmentés,1,RAW_NODE_ONLY,2254103,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000026,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée concentrée,Dégâts de compétence à l'arc augmentés 2/3,node:2254103,Dégâts de compétence à l'arc augmentés,2,RAW_NODE_ONLY,2254103,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000026,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Dégâts de compétence à l'arc augmentés 3/3,node:2254103,Dégâts de compétence à l'arc augmentés,3,RAW_NODE_ONLY,2254103,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000026,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Taux de coup critique augmenté 1/3,node:2254202,Taux de coup critique augmenté,1,RAW_NODE_ONLY,2254202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2254103,NODE,1,2,3,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.25%,%,200000027,,FORTEMENT PROBABLE
GSSkillTree,Arc,Visée concentrée,Taux de coup critique augmenté 2/3,node:2254202,Taux de coup critique augmenté,2,RAW_NODE_ONLY,2254202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2254103,NODE,1,2,3,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.5%,%,200000027,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Taux de coup critique augmenté 3/3,node:2254202,Taux de coup critique augmenté,3,RAW_NODE_ONLY,2254202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2254103,NODE,1,2,3,"[0,0,0]",CriticalP,25,0.25%,0.25%,0.75%,%,200000027,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Frappe calculée,node:2254301,Frappe calculée,1,RAW_NODE_ONLY,2254301,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2254202,NODE,2,3,2,"[0,0,0]",TriggeredBuff,"[200000309,200000310]","[200000309,200000310]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000028,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée concentrée,Tir en reculant,node:2254303,Tir en reculant,1,RAW_NODE_ONLY,2254303,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2254103,NODE,1,3,4,"[0,0,0]",EnhanceSkillDamage,1500,1500,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000029,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée concentrée,Dégâts de coup critique augmentés 1/3,node:2254402,Dégâts de coup critique augmentés,1,RAW_NODE_ONLY,2254402,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2254301,NODE,3,4,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.25%,%,200000030,,FORTEMENT PROBABLE
GSSkillTree,Arc,Visée concentrée,Dégâts de coup critique augmentés 2/3,node:2254402,Dégâts de coup critique augmentés,2,RAW_NODE_ONLY,2254402,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2254301,NODE,3,4,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.5%,%,200000030,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Dégâts de coup critique augmentés 3/3,node:2254402,Dégâts de coup critique augmentés,3,RAW_NODE_ONLY,2254402,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2254301,NODE,3,4,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.75%,%,200000030,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée concentrée,Frappe véloce,node:2254503,Frappe véloce,1,RAW_NODE_ONLY,2254503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2254402,2254303",NODE,4,5,4,"[0,0,0]",BaseStatConversionOnSkillDamage,2,2,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000031,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée concentrée,Veille funeste,node:2254602,Veille funeste,1,RAW_NODE_ONLY,2254602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2254503,NODE,5,6,3,"[0,0,0]",TriggeredBuff,[200000357],[200000357],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000356,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée sécurisée,Dégâts de compétence à l'arc augmentés 1/3,node:2255101,Dégâts de compétence à l'arc augmentés,1,RAW_NODE_ONLY,2255101,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000032,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée sécurisée,Dégâts de compétence à l'arc augmentés 2/3,node:2255101,Dégâts de compétence à l'arc augmentés,2,RAW_NODE_ONLY,2255101,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000032,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée sécurisée,Dégâts de compétence à l'arc augmentés 3/3,node:2255101,Dégâts de compétence à l'arc augmentés,3,RAW_NODE_ONLY,2255101,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,3,3,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000032,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée sécurisée,Précision augmentée 1/3,node:2255202,Précision augmentée,1,RAW_NODE_ONLY,2255202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2255101,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,0.5%,%,200000033,,FORTEMENT PROBABLE
GSSkillTree,Arc,Visée sécurisée,Précision augmentée 2/3,node:2255202,Précision augmentée,2,RAW_NODE_ONLY,2255202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2255101,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1%,%,200000033,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée sécurisée,Précision augmentée 3/3,node:2255202,Précision augmentée,3,RAW_NODE_ONLY,2255202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2255101,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1.5%,%,200000033,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
